,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
30,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Cloud White / Silver Metallic / Bright Cyan', 'Cloud White / Silver Metallic / Cloud White', 'Solar Gold / Cloud White / Lucid Lemon F23', 'Bright Royal / Cloud White / Royal Blue']",[],['Product code: ID2080'],['Reviews (91)'],['4.3'],['50.2778'],['85.8333'],['81.3187']
31,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5']","['Preloved Yellow F23 / Wonder Silver F23 / Semi Flash Aqua F23', 'Core Black / Core Black / Grey Four']",[],['Product code: IG2368'],['Reviews (16)'],['4.6'],['42.1875'],['82.8125'],['85.9375']
32,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Halo Blue / Blue Dawn / Solar Red', 'Carbon / Off White / Screaming Orange', 'Wonder Quartz / Bright Royal / Wonder Clay', 'Silver Dawn / Shadow Navy / Coral Fusion', 'Shadow Violet F23 / Silver Violet S23 / Carbon', 'Core Black / Core Black / Grey Six', 'Dash Grey / Cloud White / Silver Metallic', 'Cloud White / Grey Four / Better Scarlet S23', 'Grey Five / Grey Five / Bliss Lilac', 'Off White / Cloud White / Linen Green', 'Core White / Wonder Quartz / Bliss Orange']",[],['Product code: ID9600'],['Reviews (157)'],['4.4'],['62.7389'],['86.9427'],['88.8535']
33,"['M 4 / W 5', 'M 4.5 / W 5.5', 'M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 13.5 / W 14.5']","['Legend Ink / Gold Metallic / Wonder Blue', 'Core Black / Cloud White / Gold Metallic', 'Cloud White / Gold Metallic / Cloud White']",[],['Product code: GZ2528'],['Reviews (10)'],['4.2'],['50'],['77.5'],['67.5']
34,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Cloud White / Better Scarlet / Gold Metallic', 'Cloud White / Cloud White / Gold Metallic', 'Cloud White / Cloud White / Ambient Blush', 'Cloud White / Wonder Mauve / Pink Tint', 'Off White / Rose Tone / Off White', 'Cloud White / Victory Crimson / Clear Pink', 'Cloud White / Clear Pink / Victory Crimson', 'Cloud White / Off White / Shock Purple', 'Cloud White / Supplier Colour / Victory Blue', 'Core White / Linen Green F22 / Silver Metallic', 'Off White / Wonder Beige / Silver Metallic', 'Core Black / Off White / Wonder White', 'Cloud White / Off White / Wonder White', 'Cloud White / Collegiate Navy / Cloud White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Green / Cloud White']",[],['Product code: IE4634'],['Reviews (3011)'],['4.6'],['59.399'],['79.7695'],['85.992']
35,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10']",[],['Semi Flash Aqua / Core Black / Wonder Beige'],['Product code: IF2401'],['Reviews (73)'],['4.8'],['45.5479'],['84.9315'],['90.0685']
36,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Off White / Wonder Taupe / Pink Strata', 'Grey Two / Grey Three / Blue Dawn S23', 'Core Black / Grey Three / Grey Five', 'Core Black / Cloud White / Aluminium', 'Cloud White / Magic Beige F22 / Ecru Tint', 'Cloud White / Grey One / Silver Metallic', 'Sand / Chalky Brown S22 / Wonder White F21', 'Shadow Red / Super Pop / Beam Orange F22', 'Off White / Beam Orange / Super Pop']",[],['Product code: HQ9115'],['Reviews (267)'],['4.2'],['56.7416'],['76.2172'],['82.6779']
37,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9']","['Supplier Colour / Cloud White / Supplier Colour', 'Maroon / Crystal White / Maroon', 'Cloud White / Semi Court Green / Cloud White', 'Cloud White / Clear Sky / Cloud White', 'Arctic Night / Cream White / Cloud White', 'Shadow Violet F23 / Crystal White / Shadow Violet F23', 'Silver Green S23 / Crystal White / Green Oxide S21']",[],['Product code: IG2971'],['Reviews (17)'],['4.6'],['48.5294'],['79.4118'],['92.6471']
38,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5']","['Lucid Fuchsia / Blue Dawn / Cloud White', 'Cloud White / Core Black / Core Black']",[],['Product code: HP6651'],['Reviews (112)'],['4.6'],['54.9107'],['85.0446'],['88.6161']
39,"['6.5', '7', '7.5', '8', '8.5']","['Cloud White / Cloud White / Violet Fusion S23', 'Silver Dawn / Silver Dawn / Silver Violet', 'Core Black / Core Black / Beam Pink F22', 'Grey One / Grey Three / Cloud White', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Off White / Off White / Silver Metallic', 'Light Solid Grey / Silver Dawn / Solar Red', 'Cloud White / Zero Metalic / Lucid Pink', 'Arctic Night / Arctic Night / Lucid Pink', 'Silver Dawn / Silver Dawn / Almost Pink', 'Pink Fusion / Pink Fusion / Gold Metallic', 'Off White / Off White / Gold Metallic', 'Off White / Crew Blue / Bliss Lilac', 'Carbon / Carbon / Bright Red', 'Shadow Red / Shadow Red / Core Black', 'Magic Beige / Magic Beige / Off White', 'Wonder Beige / Wonder Beige / Wonder White', 'Cloud White / Cloud White / Silver Metallic', 'Wonder Beige / Wonder Taupe / Impact Orange', 'Grey Five / Grey Five / Pink Fusion', 'Off White / Off White / Wonder Quartz']",[],['Product code: ID9676'],['Reviews (467)'],['4.6'],['50'],['84.3148'],['90.6852']
40,"['M 4 / W 5', 'M 4.5 / W 5.5', 'M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 11.5 / W 12.5']","['Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Cloud White', 'Team Solar Orange / Core Black / Core Black', 'Cloud White / Core Black / Lucid Lemon', 'Bright Royal / Cloud White / Bliss Blue']",[],['Product code: GW4569'],['Reviews (133)'],['4.7'],['50.3759'],['80.6391'],['85.7143']
41,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Wonder Silver F23 / Semi Flash Aqua F23 / Lucid Lemon F23', 'Core Black / Grey Six / Semi Impact Orange']",[],['Product code: ID6715'],['Reviews (7)'],['4.0'],['53.5714'],['85.7143'],['82.1429']
42,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '9.5', '10']","['Off White / Wonder Taupe / Pink Strata', 'Grey Two / Grey Three / Blue Dawn S23', 'Core Black / Grey Three / Grey Five', 'Core Black / Cloud White / Aluminium', 'Cloud White / Magic Beige F22 / Ecru Tint', 'Cloud White / Grey One / Silver Metallic', 'Sand / Chalky Brown S22 / Wonder White F21', 'Shadow Red / Super Pop / Beam Orange F22', 'Off White / Beam Orange / Super Pop']",[],['Product code: GZ2133'],['Reviews (267)'],['4.2'],['56.7416'],['76.2172'],['82.6779']
43,"['M 4 / W 5', 'M 5 / W 6', 'M 6 / W 7', 'M 7 / W 8', 'M 8 / W 9', 'M 9 / W 10', 'M 10 / W 11', 'M 11 / W 12', 'M 12 / W 13', 'M 13 / W 14']","['Sand Strata S23 / Sand Strata S23 / Sand Strata S23', 'Olive Strata / Olive Strata / Olive Strata', 'Carbon / Carbon / Core Black']",[],['Product code: HQ9918'],['Reviews (291)'],['4.1'],['68.9003'],['70.0172'],['79.811']
44,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9.5']","['Bliss Lilac F22 / Beam Orange F22 / Pulse Magenta F22', 'Core Black / Core Black / Grey Six', 'Wonder Steel F22 / Grey Three / Purple', 'Trace Grey / Crystal White / Impact Orange F22', 'Core Black / Core Black / Grey Six', 'Wonder Taupe S23 / Taupe Met. S23 / Impact Orange F22', 'Acid Orange S21 / Sand Strata S23 / Silver Violet S23', 'Silver Dawn S23 / Blue Dawn S23 / Silver Violet S23', 'Wonder Silver F23 / Wonder Silver F23 / Lucid Lemon F23']",[],['Product code: GV8920'],['Reviews (50)'],['4.5'],['46'],['82.5'],['88.5']
45,"['M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5']","['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: IG5876'],['Reviews (289)'],['4.8'],['51.6436'],['90.8304'],['93.7716']
46,"['6', '6.5', '7', '7.5', '8', '8.5']","['Silver Violet S23 / Cloud White / Silver Dawn S23', 'Core Black / Cloud White / Carbon', 'Arctic Night F23 / Lucid Lemon F23 / Carbon', 'Cloud White / Silver Metallic / Grey Five', 'Royal Blue / Zero Metalic / Lucid Lemon F23']",[],['Product code: IF8170'],['Reviews (7)'],['5.0'],['53.5714'],['92.8571'],['96.4286']
47,"['M 4.5 / W 5.5', 'M 7.5 / W 8.5', 'M 8.5 / W 9.5', 'M 9.5 / W 10.5']","['Bold Green / Signal Orange / Vivid Berry', 'Bahia Magenta / Bahia Magenta / Collegiate Green', 'Royal Blue / Cloud White / Royal Blue', 'Core Black / Cloud White / Core Black', 'Mystery Blue / Hi-Res Yellow / Mystery Blue', 'Vision Met. / Vision Met. / Grey Two', 'Core Black / Grey Six / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Core Black / Beam Pink F22', 'Cloud White / Cloud White / Matte Gold', 'Grey Two / Silver Metallic / Grey Two', 'Sand Strata / Purple / Sand Strata', 'Ecru Tint / Coral Fusion / Ecru Tint', 'Night Indigo / Cloud White / Night Indigo']",[],['Product code: GX9835'],['Reviews (6105)'],['4.7'],['54.7288'],['90.9121'],['90.7002']
48,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Cloud White / Cloud White / Grey Five', 'Core Black / Cloud White / Carbon']",[],['Product code: IG0310'],['Reviews (65)'],['4.6'],['50.7692'],['84.6154'],['87.3077']
49,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Grey Six / Silver Metallic / Better Scarlet', 'Solar Orange / Taupe Met. S23 / Ecru Tint', 'Crystal White / Impact Orange F22 / Semi Pulse Lilac F22']",[],['Product code: HQ8392'],['Reviews (127)'],['3.7'],['49.6063'],['63.189'],['71.4567']
50,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '10']","['Bliss Lilac F22 / Beam Orange F22 / Pulse Magenta F22', 'Core Black / Core Black / Grey Six', 'Wonder Steel F22 / Grey Three / Purple', 'Trace Grey / Crystal White / Impact Orange F22', 'Core Black / Core Black / Grey Six', 'Wonder Taupe S23 / Taupe Met. S23 / Impact Orange F22', 'Acid Orange S21 / Sand Strata S23 / Silver Violet S23', 'Silver Dawn S23 / Blue Dawn S23 / Silver Violet S23', 'Wonder Silver F23 / Wonder Silver F23 / Lucid Lemon F23']",[],['Product code: HP7496'],['Reviews (50)'],['4.5'],['46'],['82.5'],['88.5']
51,"['5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']","['Off White / Wonder Taupe / Pink Strata', 'Grey Two / Grey Three / Blue Dawn S23', 'Core Black / Grey Three / Grey Five', 'Core Black / Cloud White / Aluminium', 'Cloud White / Magic Beige F22 / Ecru Tint', 'Cloud White / Grey One / Silver Metallic', 'Sand / Chalky Brown S22 / Wonder White F21', 'Shadow Red / Super Pop / Beam Orange F22', 'Off White / Beam Orange / Super Pop']",[],['Product code: GY4189'],['Reviews (267)'],['4.2'],['56.7416'],['76.2172'],['82.6779']
52,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10']","['Core Black / Grey Three / Mint Ton', 'Semi Flash Aqua F23 / Core Black / Preloved Yellow F23']",[],['Product code: HQ1049'],['Reviews (180)'],['4.4'],['46.7877'],['79.6089'],['87.6389']
53,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Grey Five / Grey Four / Bliss Lilac', 'Core Black / Carbon / Iron Metallic', 'Cloud White / Crystal White / Zero Metalic', 'Off White / Wonder Beige / Off White', 'Grey One / Grey Three / Cloud White', 'Aluminium / Wonder Quartz / Wonder Beige']",[],['Product code: IF6603'],['Reviews (134)'],['4.6'],['49.0672'],['85.4478'],['90.4851']
54,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']","['Pulse Mint / Zero Metalic / Lucid Fuchsia', 'Grey One / Silver Metallic / Silver Dawn', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Arctic Fusion', 'Wonder Blue / Lucid Lemon / Arctic Night', 'Silver Violet / Zero Metalic / Silver Dawn', 'Light Aqua / Carbon / Solar Red', 'Chalk White / Silver Metallic / Wonder Blue']",[],['Product code: ID6946'],['Reviews (158)'],['4.6'],['47.6266'],['83.8608'],['91.2975']
55,"['M 4 / W 5', 'M 5 / W 6', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Cloud White / Solar Yellow / Cloud White', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Shadow Navy / White Tint / Glory Red', 'White Tint / Glory Red / Semi Lucid Blue', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five']",[],['Product code: GZ9257'],['Reviews (5485)'],['4.6'],['52.1176'],['83.0504'],['86.2443']
56,"['M 4 / W 5', 'M 4.5 / W 5.5', 'M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Cloud White / Solar Yellow / Cloud White', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Shadow Navy / White Tint / Glory Red', 'White Tint / Glory Red / Semi Lucid Blue', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five']",[],['Product code: GZ9260'],['Reviews (5485)'],['4.6'],['52.1176'],['83.0504'],['86.2443']
57,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Core Black / Core Black / Grey Six', 'Core Black / Grey Four / Cloud White', 'Semi Flash Aqua / Carbon / Lucid Lime']",[],['Product code: IE7657'],['Reviews (10)'],['4.0'],['70'],['72.5'],['92.5']
58,"['7', '7.5', '8', '8.5', '9', '9.5', '10']","['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Core Black / Lucid Pink F23 / Blue Dawn S23', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",[],['Product code: HQ8600'],['Reviews (551)'],['4.6'],['49.4545'],['85.6364'],['89.8367']
59,[],[],['Core Black / Team Solar Yellow 2 / Grey Five'],['Product code: IG0769'],['Reviews (7)'],['4.7'],['50'],['75'],['67.8571']
60,[],"['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Cloud White / Cloud White / Ash Pearl', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Core Black / Core Black / Rose Gold Metallic', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: GW5699'],['Reviews (3732)'],['4.4'],['59.8243'],['78.8291'],['85.966']
61,[],"['Core Black / Cloud White / Core Black', 'Wonder White F21 / Shadow Navy S22 / Shadow Navy S22', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Legend Ink / Cloud White / Legend Ink', 'Core Black / Cloud White / Core Black', 'Vivid Red S21 / Cloud White / Vivid Red S21']",[],['Product code: GZ3779'],['Reviews (8374)'],['4.5'],['44.2718'],['77.3416'],['83.3114']
62,[],"['Legend Ink / Gold Metallic / Wonder Blue', 'Core Black / Cloud White / Gold Metallic', 'Cloud White / Gold Metallic / Cloud White']",[],['Product code: GZ2528'],['Reviews (10)'],['4.2'],['50'],['77.5'],['67.5']
63,[],"['Wonder Taupe S23 / Wonder Taupe S23 / Core Black', 'Silver Metallic / Silver Metallic / Core Black', 'Silver Green S23 / Silver Green S23 / Core Black', 'Pulse Yellow F21 / Pulse Yellow F21 / Core Black', 'Core Black / Core Black / Grey Six', 'Halo Green S21 / Core Black / Halo Green S21', 'Collegiate Green / Core Black / Collegiate Green']",[],['Product code: ID4280'],['Reviews (167)'],['4.8'],['52.994'],['88.9222'],['92.3653']
64,[],"['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: IG5877'],['Reviews (289)'],['4.8'],['51.6436'],['90.8304'],['93.7716']
65,[],"['Solar Orange / Taupe Met. / Acid Orange', 'Lucid Blue S23 / Violet Fusion S23 / Pulse Mint S22', 'Royal Blue / Off White / Bright Red', 'Arctic Fusion / Cloud White / Wonder Clay']",[],['Product code: ID1555'],['Reviews (145)'],['4.0'],['49.6528'],['64.4097'],['78.6207']
66,[],"['Off White / Wonder Blue / Orchid Fusion', 'Grey Two / Grey One / Gold Metallic', 'Olive Strata / Core Black / Wonder Silver', 'Core Black / Cloud White / Cloud White', 'Core Black / Arctic Night / Lucid Lemon', 'Core Black / Core Black / Gold Metallic', 'Core Black / Bright Red / Semi Solar Green']",[],['Product code: IG2260'],['Reviews (498)'],['4.7'],['47.8414'],['87.3996'],['92.9719']
67,"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']","['Cloud White / Cloud White / Cloud White', 'Pink Glow / Core Black / Bright Royal', 'Core Black / Core Black / Pulse Yellow', 'Cloud White / Core Black / Off White', 'Magic Beige / Wonder White / Collegiate Purple', 'Wonder White / Wonder White / Cloud White']",[],['Product code: FY2782'],['Reviews (1131)'],['4.8'],['55.2748'],['87.8546'],['91.6004']
68,[],"['Ecru Tint / Night Metallic / Solar Green', 'Beam Pink F22 / Cloud White / Solar Green', 'Bliss Orange / Silver Metallic / Bliss Lilac F22', 'Cloud White / Cloud White / Beam Pink F22', 'Cloud White / Silver Metallic / Cloud White', 'Core Black / Silver Dawn / Beam Pink', 'Halo Silver / Beam Pink / Silver Dawn']",[],['Product code: GY3528'],['Reviews (176)'],['4.6'],['46.733'],['83.9489'],['88.7784']
69,[],[],['Cloud White / Core Black / Lucid Lemon'],['Product code: GZ0039'],['Reviews (16)'],['3.9'],['35.9375'],['68.75'],['81.25']
