,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
52,[],"['Core Black / Grey Three / Mint Ton', 'Semi Flash Aqua F23 / Core Black / Preloved Yellow F23']",[],['Product code: HQ1049'],['Reviews (179)'],['4.4'],['46.7697'],['79.7753'],['87.5698']
53,[],"['Grey Five / Grey Four / Bliss Lilac', 'Core Black / Carbon / Iron Metallic', 'Cloud White / Crystal White / Zero Metalic', 'Off White / Wonder Beige / Off White', 'Grey One / Grey Three / Cloud White', 'Aluminium / Wonder Quartz / Wonder Beige']",[],['Product code: IF6603'],['Reviews (134)'],['4.6'],['49.0672'],['85.4478'],['90.4851']
54,[],"['Pulse Mint / Zero Metalic / Lucid Fuchsia', 'Grey One / Silver Metallic / Silver Dawn', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Arctic Fusion', 'Wonder Blue / Lucid Lemon / Arctic Night', 'Silver Violet / Zero Metalic / Silver Dawn', 'Light Aqua / Carbon / Solar Red', 'Chalk White / Silver Metallic / Wonder Blue']",[],['Product code: ID6946'],['Reviews (156)'],['4.6'],['47.5962'],['84.1346'],['91.3462']
55,[],"['Cream White / Dark Brown / Sand Strata', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Collegiate Navy / Mgh Solid Grey / Cloud White', 'Shadow Navy / White Tint / Glory Red', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five', 'Cloud White / Cloud White / Off White']",[],['Product code: GZ9257'],['Reviews (5470)'],['4.6'],['52.1005'],['83.0405'],['86.2157']
56,[],"['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Collegiate Navy / Mgh Solid Grey / Cloud White', 'Shadow Navy / White Tint / Glory Red', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five', 'Cloud White / Cloud White / Off White']",[],['Product code: GZ9260'],['Reviews (5470)'],['4.6'],['52.1005'],['83.0405'],['86.2157']
57,[],"['Core Black / Core Black / Grey Six', 'Core Black / Grey Four / Cloud White', 'Semi Flash Aqua / Carbon / Lucid Lime']",[],['Product code: IE7657'],['Reviews (10)'],['4.0'],['70'],['72.5'],['92.5']
58,[],"['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Core Black / Lucid Pink F23 / Blue Dawn S23', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",[],['Product code: HQ8600'],['Reviews (540)'],['4.6'],['49.4434'],['85.8071'],['89.8148']
59,[],[],['Core Black / Team Solar Yellow 2 / Grey Five'],['Product code: IG0769'],['Reviews (7)'],['4.7'],['50'],['75'],['67.8571']
60,[],"['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Cream White / Mineral Green / Cream White', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Cloud White / Cloud White / Ash Pearl', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Core Black / Core Black / Rose Gold Metallic', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: GW5699'],['Reviews (3732)'],['4.4'],['59.8243'],['78.8291'],['85.966']
61,[],"['Core Black / Cloud White / Core Black', 'Wonder White F21 / Shadow Navy S22 / Shadow Navy S22', 'Core Black / Core Black / Core Black', 'Legend Ink / Cloud White / Legend Ink', 'Core Black / Cloud White / Core Black', 'Legend Ink / Cloud White / Legend Ink', 'Core Black / Cloud White / Core Black', 'Vivid Red S21 / Cloud White / Vivid Red S21', 'Olive Strata / Cloud White / Olive Strata']",[],['Product code: GZ3779'],['Reviews (8373)'],['4.5'],['44.2711'],['77.3449'],['83.3094']
62,[],"['Legend Ink / Gold Metallic / Wonder Blue', 'Core Black / Cloud White / Gold Metallic', 'Cloud White / Gold Metallic / Cloud White']",[],['Product code: GZ2528'],['Reviews (10)'],['4.2'],['50'],['77.5'],['67.5']
63,[],"['Wonder Taupe S23 / Wonder Taupe S23 / Core Black', 'Silver Metallic / Silver Metallic / Core Black', 'Silver Green S23 / Silver Green S23 / Core Black', 'Pulse Yellow F21 / Pulse Yellow F21 / Core Black', 'Core Black / Core Black / Grey Six', 'Halo Green S21 / Core Black / Halo Green S21', 'Collegiate Green / Core Black / Collegiate Green']",[],['Product code: ID4280'],['Reviews (165)'],['4.8'],['52.8788'],['89.0909'],['92.2727']
64,[],"['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: IG5877'],['Reviews (289)'],['4.8'],['51.6436'],['90.8304'],['93.7716']
65,[],"['Solar Orange / Taupe Met. / Acid Orange', 'Lucid Blue S23 / Violet Fusion S23 / Pulse Mint S22', 'Royal Blue / Off White / Bright Red', 'Arctic Fusion / Cloud White / Wonder Clay']",[],['Product code: ID1555'],['Reviews (144)'],['4.0'],['49.6503'],['64.1608'],['78.4722']
66,[],"['Off White / Wonder Blue / Orchid Fusion', 'Grey Two / Grey One / Gold Metallic', 'Olive Strata / Core Black / Wonder Silver', 'Core Black / Cloud White / Cloud White', 'Core Black / Arctic Night / Lucid Lemon', 'Core Black / Core Black / Gold Metallic', 'Core Black / Bright Red / Semi Solar Green']",[],['Product code: IG2260'],['Reviews (498)'],['4.7'],['47.8414'],['87.3996'],['92.9719']
67,[],"['Cloud White / Cloud White / Cloud White', 'Wonder White / Core Black / Victory Crimson', 'Pink Glow / Core Black / Bright Royal', 'Core Black / Core Black / Pulse Yellow', 'Cloud White / Core Black / Off White', 'Magic Beige / Wonder White / Collegiate Purple', 'Wonder White / Wonder White / Cloud White']",[],['Product code: FY2782'],['Reviews (1125)'],['4.8'],['55.303'],['87.8565'],['91.6222']
68,[],"['Ecru Tint / Night Metallic / Solar Green', 'Beam Pink F22 / Cloud White / Solar Green', 'Bliss Orange / Silver Metallic / Bliss Lilac F22', 'Cloud White / Cloud White / Beam Pink F22', 'Cloud White / Silver Metallic / Cloud White', 'Core Black / Silver Dawn / Beam Pink', 'Halo Silver / Beam Pink / Silver Dawn']",[],['Product code: GY3528'],['Reviews (176)'],['4.6'],['46.733'],['83.9489'],['88.7784']
69,[],[],['Cloud White / Core Black / Lucid Lemon'],['Product code: GZ0039'],['Reviews (16)'],['3.9'],['35.9375'],['68.75'],['81.25']
70,[],"['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Core Black / Lucid Pink F23 / Blue Dawn S23', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",[],['Product code: IE1775'],['Reviews (541)'],['4.6'],['49.4444'],['85.7407'],['89.7874']
71,[],[],['Grey Five / Mint Ton / Grey Three'],['Product code: HQ1059'],['Reviews (1)'],['3.0'],['25'],['75'],['25']
72,[],"['Core Black / Grey Three / Solar Red', 'Grey Five / Grey Three / Bronze Strata S23', 'Core Black / Grey Three / Dgh Solid Grey']",[],['Product code: IF4941'],['Reviews (511)'],['4.6'],['46.184'],['84.589'],['87.6712']
73,[],"['Off White / Supplier Colour / Shadow Red', 'Core Black / Core Black / Carbon', 'Cloud White / Cloud White / Crystal White', 'Pink Fusion / Lucid Pink / Cloud White', 'Grey Two / Lucid Lemon / Cloud White', 'Wonder Beige / Core Black / Off White', 'Orchid Fusion / Core Black / Silver Metallic', 'Shadow Violet F23 / Core Black / Off White']",[],['Product code: IE9535'],['Reviews (719)'],['4.7'],['55.2999'],['87.9358'],['89.1168']
74,[],"['Silver Violet S23 / Cloud White / Silver Dawn S23', 'Core Black / Cloud White / Carbon', 'Arctic Night F23 / Lucid Lemon F23 / Carbon', 'Cloud White / Silver Metallic / Grey Five', 'Royal Blue / Zero Metalic / Lucid Lemon F23']",[],['Product code: HQ2170'],['Reviews (7)'],['5.0'],['53.5714'],['92.8571'],['96.4286']
75,[],"['Sand Strata S23 / Sand Strata S23 / Sand Strata S23', 'Olive Strata / Olive Strata / Olive Strata', 'Carbon / Carbon / Core Black']",[],['Product code: HQ9916'],['Reviews (291)'],['4.1'],['68.9003'],['70.0172'],['79.811']
76,[],"['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Core Black / Lucid Pink F23 / Blue Dawn S23', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",[],['Product code: HQ6347'],['Reviews (540)'],['4.6'],['49.4434'],['85.8071'],['89.8148']
77,[],"['Bright Royal / Cloud White / Bliss Blue', 'Cloud White / Core Black / Lucid Lemon']",[],['Product code: GZ0009'],['Reviews (41)'],['3.8'],['39.6341'],['56.0976'],['76.2195']
78,[],"['Core Black / Grey Two / Solar Red', 'Core Black / Grey Two / Solar Red']",[],['Product code: FV4720'],['Reviews (67)'],['4.3'],['54.4776'],['75.3731'],['85.0746']
79,[],"['Sand Strata S23 / Sand Strata S23 / Sand Strata S23', 'Olive Strata / Olive Strata / Olive Strata', 'Carbon / Carbon / Core Black']",[],['Product code: HQ9917'],['Reviews (291)'],['4.1'],['68.9003'],['70.0172'],['79.811']
80,[],"['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: IG5893'],['Reviews (289)'],['4.8'],['51.6436'],['90.8304'],['93.7716']
81,[],"['Collegiate Navy / Shadow Navy S22 / Cloud White', 'Mgh Solid Grey / Chalk White / Core Black', 'Core Black / Grey Six / Cloud White']",[],['Product code: IG5268'],['Reviews (41)'],['4.5'],['48.7805'],['79.2683'],['92.0732']
82,[],"['Grey Three / Core Black / Shadow Violet', 'Cloud White / Core Black / Tech Indigo']",[],['Product code: IF6582'],['Reviews (1)'],['5.0'],[],[],['100']
83,[],"['Core Black / Grey Two / Solar Red', 'Core Black / Grey Two / Solar Red']",[],['Product code: IF4942'],['Reviews (67)'],['4.3'],['54.4776'],['75.3731'],['85.0746']
84,[],"['Cloud White / Blue Fusion Met. S23 / Silver Metallic', 'Core Black / Silver Metallic / Core Black', 'Cloud White / Silver Metallic / Coral Fusion S23']",[],['Product code: GZ2174'],['Reviews (10)'],['4.9'],['42.5'],['95'],['95']
85,[],"['Off White / Cream White / Shadow Green', 'Crystal White / Off White / Core Black', 'Core Black / Core Black / Carbon', 'Off White / Cream White / Olive Strata S23', 'Off White / Silver Metallic / Sandy Beige', 'Crystal White / Grey / Off White', 'Off White / Cream White / Royal Blue', 'Wonder Quartz S23 / Wonder Quartz S23 / Wonder Taupe S23']",[],['Product code: HP2201'],['Reviews (373)'],['4.7'],['53.7534'],['85.2547'],['92.0241']
86,[],[],['Grey Five / Core Black / Red'],['Product code: HP9929'],['Reviews (3)'],['5.0'],['50'],['41.6667'],['100']
87,[],"['Core Black / Cloud White / Cloud White', 'Cloud White / Lucid Blue S23 / Better Scarlet S23', 'Arctic Fusion F23 / Cloud White / Lucid Lemon F23', 'Cloud White / Core Black / Off White', 'Chalk White / Wonder Clay F23 / Cloud White']",[],['Product code: HQ9036'],['Reviews (39)'],['4.7'],['51.2821'],['78.8462'],['94.2308']
88,[],"['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Collegiate Navy / Mgh Solid Grey / Cloud White', 'Shadow Navy / White Tint / Glory Red', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five', 'Cloud White / Cloud White / Off White']",[],['Product code: GZ9259'],['Reviews (5470)'],['4.6'],['52.1005'],['83.0405'],['86.2157']
